SUID;adjustedPValue_Bingo-astrocytoma-unique;description_Bingo-astrocytoma-unique;N_Bingo-astrocytoma-unique;name;nn_Bingo-astrocytoma-unique;nodeFillColor_Bingo-astrocytoma-unique;nodeFontSize_Bingo-astrocytoma-unique;nodeSize_Bingo-astrocytoma-unique;nodeType_Bingo-astrocytoma-unique;pValue_Bingo-astrocytoma-unique;selected;shared name;X_Bingo-astrocytoma-unique;xx_Bingo-astrocytoma-unique
149013;1.21E-04;neuron development;14306;48666;326;3.917628191;14;8.246211251;ellipse;9.99E-06;false;48666;217;17
148925;1.31E-04;cellular response to chemical stimulus;14306;70887;399;3.882400459;14;8.717797887;ellipse;1.09E-05;false;70887;217;19
148827;1.31E-04;positive regulation of cytokine biosynthetic process;14306;42108;51;3.881142648;14;5.291502622;ellipse;1.10E-05;false;42108;217;7
148951;1.31E-04;response to external stimulus;14306;9605;551;3.881142648;14;9.591663047;ellipse;1.10E-05;false;9605;217;23
151312;1.32E-04;cellular component movement;14306;6928;474;3.878927539;14;9.16515139;ellipse;1.11E-05;false;6928;217;21
148505;1.32E-04;intracellular signaling pathway;14306;23034;1158;3.8781467;14;12.16552506;ellipse;1.12E-05;false;23034;217;37
148726;1.32E-04;negative regulation of signaling pathway;14306;35467;262;3.8781467;14;7.745966692;ellipse;1.12E-05;false;35467;217;15
150460;1.33E-04;response to protein stimulus;14306;51789;117;3.875425558;14;6.32455532;ellipse;1.14E-05;false;51789;217;10
150203;1.36E-04;positive regulation of catalytic activity;14306;43085;553;3.867014683;14;9.591663047;ellipse;1.16E-05;false;43085;217;23
148738;1.42E-04;organ morphogenesis;14306;9887;635;3.848920171;14;10;ellipse;1.22E-05;false;9887;217;25
148340;1.48E-04;DNA metabolic process;14306;6259;517;3.829772855;14;9.38083152;ellipse;1.28E-05;false;6259;217;22
149223;1.54E-04;neuron differentiation;14306;30182;442;3.812238779;14;8.94427191;ellipse;1.34E-05;false;30182;217;20
148643;1.58E-04;development of primary sexual characteristics;14306;45137;146;3.801479344;14;6.633249581;ellipse;1.39E-05;false;45137;217;11
150410;1.58E-04;regulation of mitotic cell cycle;14306;7346;174;3.801479344;14;6.92820323;ellipse;1.38E-05;false;7346;217;12
148510;1.74E-04;regulation of localization;14306;32879;727;3.760386543;14;10.39230485;ellipse;1.53E-05;false;32879;217;27
148811;1.76E-04;regulation of DNA replication;14306;6275;74;3.754388938;14;5.656854249;ellipse;1.57E-05;false;6275;217;8
150054;1.76E-04;positive regulation of tyrosine phosphorylation of Stat3 protein;14306;42517;11;3.754388938;14;4;ellipse;1.56E-05;false;42517;217;4
150121;1.76E-04;regulation of protein catabolic process;14306;42176;74;3.754388938;14;5.656854249;ellipse;1.57E-05;false;42176;217;8
151077;1.83E-04;response to inorganic substance;14306;10035;238;3.73814134;14;7.483314774;ellipse;1.64E-05;false;10035;217;14
151298;1.95E-04;response to temperature stimulus;14306;9266;98;3.710561639;14;6;ellipse;1.76E-05;false;9266;217;9
152164;1.95E-04;developmental maturation;14306;21700;98;3.710561639;14;6;ellipse;1.76E-05;false;21700;217;9
150207;2.21E-04;mitotic cell cycle;14306;278;380;3.655836415;14;8.485281374;ellipse;2.01E-05;false;278;217;18
148668;2.22E-04;rhythmic process;14306;48511;152;3.653852799;14;6.633249581;ellipse;2.02E-05;false;48511;217;11
150509;2.25E-04;regulation of lymphocyte differentiation;14306;45619;56;3.647960136;14;5.291502622;ellipse;2.07E-05;false;45619;217;7
152477;2.25E-04;response to nutrient levels;14306;31667;243;3.647960136;14;7.483314774;ellipse;2.07E-05;false;31667;217;14
148531;2.28E-04;regulation of cytokine biosynthetic process;14306;42035;77;3.641340319;14;5.656854249;ellipse;2.11E-05;false;42035;217;8
153193;2.34E-04;ubiquitin-dependent protein catabolic process;14306;6511;277;3.630884379;14;7.745966692;ellipse;2.17E-05;false;6511;217;15
149997;2.34E-04;negative regulation of growth;14306;45926;126;3.630543037;14;6.32455532;ellipse;2.18E-05;false;45926;217;10
148566;2.42E-04;positive regulation of multicellular organismal process;14306;51240;278;3.616237723;14;7.745966692;ellipse;2.26E-05;false;51240;217;15
149119;2.55E-04;cell division;14306;51301;314;3.593706803;14;8;ellipse;2.43E-05;false;51301;217;16
150109;2.55E-04;localization of cell;14306;51674;314;3.593706803;14;8;ellipse;2.43E-05;false;51674;217;16
150110;2.55E-04;cell motility;14306;48870;314;3.593706803;14;8;ellipse;2.43E-05;false;48870;217;16
151350;2.55E-04;intracellular signal transduction;14306;35556;833;3.593706803;14;10.77032961;ellipse;2.42E-05;false;35556;217;29
151954;2.55E-04;interphase of mitotic cell cycle;14306;51329;102;3.593706803;14;6;ellipse;2.43E-05;false;51329;217;9
150354;2.60E-04;positive regulation of cell migration;14306;30335;128;3.585380783;14;6.32455532;ellipse;2.50E-05;false;30335;217;10
151040;2.60E-04;gonad development;14306;8406;128;3.585380783;14;6.32455532;ellipse;2.50E-05;false;8406;217;10
150991;2.72E-04;negative regulation of cell growth;14306;30308;103;3.565332064;14;6;ellipse;2.63E-05;false;30308;217;9
148802;2.74E-04;cellular component morphogenesis;14306;32989;352;3.56211659;14;8.246211251;ellipse;2.68E-05;false;32989;217;17
149938;2.74E-04;modification-dependent macromolecule catabolic process;14306;43632;282;3.56211659;14;7.745966692;ellipse;2.67E-05;false;43632;217;15
149939;2.74E-04;modification-dependent protein catabolic process;14306;19941;282;3.56211659;14;7.745966692;ellipse;2.67E-05;false;19941;217;15
152698;2.74E-04;MAPKKK cascade;14306;165;186;3.56211659;14;6.92820323;ellipse;2.69E-05;false;165;217;12
153063;2.82E-04;regulation of cellular component size;14306;32535;283;3.549076429;14;7.745966692;ellipse;2.79E-05;false;32535;217;15
153609;2.86E-04;viral infectious cycle;14306;19058;40;3.54319994;14;4.898979486;ellipse;2.84E-05;false;19058;217;6
150405;3.02E-04;regulation of cell size;14306;8361;219;3.520417045;14;7.211102551;ellipse;3.00E-05;false;8361;217;13
151547;3.15E-04;negative regulation of transcription from RNA polymerase II promoter;14306;122;286;3.501148532;14;7.745966692;ellipse;3.15E-05;false;122;217;15
152230;3.29E-04;positive regulation of interleukin-2 biosynthetic process;14306;45086;13;3.482837385;14;4;ellipse;3.31E-05;false;45086;217;4
153222;3.29E-04;interphase;14306;51325;106;3.482837385;14;6;ellipse;3.31E-05;false;51325;217;9
149899;3.32E-04;peptidyl-tyrosine dephosphorylation;14306;35335;5;3.478988959;14;3.464101615;ellipse;3.37E-05;false;35335;217;3
153072;3.32E-04;ciliary neurotrophic factor-mediated signaling pathway;14306;70120;5;3.478988959;14;3.464101615;ellipse;3.37E-05;false;70120;217;3
149329;3.40E-04;response to DNA damage stimulus;14306;6974;396;3.468510347;14;8.485281374;ellipse;3.46E-05;false;6974;217;18
149454;3.41E-04;cell proliferation;14306;8283;434;3.466623551;14;8.717797887;ellipse;3.49E-05;false;8283;217;19
149836;3.55E-04;positive regulation of MAPKKK cascade;14306;43410;83;3.44929387;14;5.656854249;ellipse;3.66E-05;false;43410;217;8
151881;3.55E-04;viral reproductive process;14306;22415;61;3.44929387;14;5.291502622;ellipse;3.65E-05;false;22415;217;7
151773;3.75E-04;gland development;14306;48732;193;3.425983138;14;6.92820323;ellipse;3.88E-05;false;48732;217;12
153590;4.05E-04;locomotion;14306;40011;440;3.392371568;14;8.717797887;ellipse;4.20E-05;false;40011;217;19
148720;4.16E-04;regulation of epithelial cell proliferation;14306;50678;85;3.380713975;14;5.656854249;ellipse;4.35E-05;false;50678;217;8
148929;4.16E-04;multicellular organismal homeostasis;14306;48871;85;3.380713975;14;5.656854249;ellipse;4.35E-05;false;48871;217;8
151388;4.23E-04;negative regulation of cell size;14306;45792;110;3.373294743;14;6;ellipse;4.44E-05;false;45792;217;9
150397;4.25E-04;positive regulation of locomotion;14306;40017;137;3.371557387;14;6.32455532;ellipse;4.49E-05;false;40017;217;10
154130;4.25E-04;positive regulation of cellular component movement;14306;51272;137;3.371557387;14;6.32455532;ellipse;4.49E-05;false;51272;217;10
149818;4.25E-04;tissue homeostasis;14306;1894;63;3.371250691;14;5.291502622;ellipse;4.51E-05;false;1894;217;7
152775;4.43E-04;positive regulation of ossification;14306;45778;27;3.353839262;14;4.472135955;ellipse;4.72E-05;false;45778;217;5
150499;4.47E-04;regulation of cell cycle process;14306;10564;138;3.349394958;14;6.32455532;ellipse;4.78E-05;false;10564;217;10
148994;4.53E-04;tube development;14306;35295;297;3.344098766;14;7.745966692;ellipse;4.86E-05;false;35295;217;15
150310;4.65E-04;response to heat;14306;9408;64;3.332875527;14;5.291502622;ellipse;5.00E-05;false;9408;217;7
150344;4.76E-04;positive regulation of response to external stimulus;14306;32103;87;3.322071192;14;5.656854249;ellipse;5.15E-05;false;32103;217;8
148337;5.09E-04;regulation of biological quality;14306;65008;1542;3.293442067;14;13.11487705;ellipse;5.52E-05;false;65008;217;43
149786;5.21E-04;positive regulation of T cell differentiation;14306;45582;28;3.283246575;14;4.472135955;ellipse;5.67E-05;false;45582;217;5
151555;5.27E-04;tube morphogenesis;14306;35239;201;3.278200932;14;6.92820323;ellipse;5.76E-05;false;35239;217;12
148782;5.49E-04;regulation of cytokine production;14306;1817;202;3.260458238;14;6.92820323;ellipse;6.04E-05;false;1817;217;12
149442;5.49E-04;nervous system development;14306;7399;1155;3.260458238;14;11.83215957;ellipse;6.02E-05;false;7399;217;35
149239;5.54E-04;response to unfolded protein;14306;6986;66;3.25674477;14;5.291502622;ellipse;6.11E-05;false;6986;217;7
152666;5.56E-04;positive regulation of phosphoinositide 3-kinase cascade;14306;14068;15;3.254688491;14;4;ellipse;6.16E-05;false;14068;217;4
149061;5.60E-04;regulation of immune response;14306;50776;235;3.252182214;14;7.211102551;ellipse;6.22E-05;false;50776;217;13
151780;5.75E-04;ovarian follicle development;14306;1541;46;3.24037975;14;4.898979486;ellipse;6.42E-05;false;1541;217;6
150483;5.85E-04;positive regulation of transport;14306;51050;270;3.233194964;14;7.483314774;ellipse;6.56E-05;false;51050;217;14
152546;5.85E-04;branching morphogenesis of a tube;14306;48754;90;3.233194964;14;5.656854249;ellipse;6.57E-05;false;48754;217;8
152875;5.90E-04;traversing start control point of mitotic cell cycle;14306;7089;6;3.228945719;14;3.464101615;ellipse;6.66E-05;false;7089;217;3
149016;5.98E-04;positive regulation of smooth muscle cell proliferation;14306;48661;29;3.223272743;14;4.472135955;ellipse;6.77E-05;false;48661;217;5
148511;6.49E-04;regulation of cellular component movement;14306;51270;239;3.187901991;14;7.211102551;ellipse;7.39E-05;false;51270;217;13
149753;6.49E-04;viral reproduction;14306;16032;68;3.187901991;14;5.291502622;ellipse;7.42E-05;false;16032;217;7
152947;6.49E-04;sex differentiation;14306;7548;175;3.187901991;14;6.633249581;ellipse;7.40E-05;false;7548;217;11
148932;6.66E-04;positive regulation of transcription, DNA-dependent;14306;45893;500;3.176313037;14;8.94427191;ellipse;7.64E-05;false;45893;217;20
151924;6.69E-04;regulation of cellular biosynthetic process;14306;31326;3021;3.174693331;14;16.73320053;ellipse;7.70E-05;false;31326;217;70
149096;6.91E-04;growth;14306;40007;208;3.160758405;14;6.92820323;ellipse;8.00E-05;false;40007;217;12
149760;6.91E-04;immune system development;14306;2520;275;3.160758405;14;7.483314774;ellipse;7.98E-05;false;2520;217;14
150561;6.96E-04;regulation of vascular endothelial growth factor receptor signaling pathway;14306;30947;16;3.15735901;14;4;ellipse;8.12E-05;false;30947;217;4
153012;6.96E-04;regulation of phosphoinositide 3-kinase cascade;14306;14066;16;3.15735901;14;4;ellipse;8.12E-05;false;14066;217;4
150680;7.69E-04;positive regulation of RNA metabolic process;14306;51254;506;3.114346809;14;8.94427191;ellipse;9.00E-05;false;51254;217;20
152729;7.75E-04;cell morphogenesis;14306;902;314;3.110710726;14;7.745966692;ellipse;9.10E-05;false;902;217;15
148560;7.94E-04;morphogenesis of a branching structure;14306;1763;121;3.09997252;14;6;ellipse;9.36E-05;false;1763;217;9
149785;7.96E-04;positive regulation of lymphocyte differentiation;14306;45621;31;3.098962454;14;4.472135955;ellipse;9.45E-05;false;45621;217;5
150570;7.96E-04;regulation of alpha-beta T cell activation;14306;46634;31;3.098962454;14;4.472135955;ellipse;9.45E-05;false;46634;217;5
150607;8.35E-04;female pregnancy;14306;7565;122;3.078091111;14;6;ellipse;9.98E-05;false;7565;217;9
152291;8.35E-04;striated muscle tissue development;14306;14706;122;3.078091111;14;6;ellipse;9.98E-05;false;14706;217;9
148450;8.70E-04;regulation of tyrosine phosphorylation of Stat3 protein;14306;42516;17;3.060364911;14;4;ellipse;1.05E-04;false;42516;217;4
152874;8.70E-04;G1 phase of mitotic cell cycle;14306;80;17;3.060364911;14;4;ellipse;1.05E-04;false;80;217;4
153680;8.70E-04;senescence;14306;10149;17;3.060364911;14;4;ellipse;1.05E-04;false;10149;217;4
148501;8.96E-04;regulation of transport;14306;51049;513;3.047672733;14;8.94427191;ellipse;1.08E-04;false;51049;217;20
150882;9.44E-04;regulation of cell migration;14306;30334;216;3.024845012;14;6.92820323;ellipse;1.15E-04;false;30334;217;12
150934;1.10E-03;positive regulation of alpha-beta T cell differentiation;14306;46638;18;2.960604713;14;4;ellipse;1.33E-04;false;46638;217;4
148561;1.13E-03;morphogenesis of a branching epithelium;14306;61138;100;2.945344471;14;5.656854249;ellipse;1.39E-04;false;61138;217;8
148394;1.20E-03;peptidyl-amino acid modification;14306;18193;158;2.920414641;14;6.32455532;ellipse;1.49E-04;false;18193;217;10
148721;1.20E-03;negative regulation of epithelial cell proliferation;14306;50680;34;2.920414641;14;4.472135955;ellipse;1.49E-04;false;50680;217;5
149073;1.20E-03;positive regulation of cellular component organization;14306;51130;222;2.920414641;14;6.92820323;ellipse;1.48E-04;false;51130;217;12
149583;1.20E-03;negative regulation of cell communication;14306;10648;328;2.920414641;14;7.745966692;ellipse;1.47E-04;false;10648;217;15
151706;1.20E-03;cardiac cell differentiation;14306;35051;34;2.920414641;14;4.472135955;ellipse;1.49E-04;false;35051;217;5
148654;1.30E-03;response to biotic stimulus;14306;9607;447;2.886380111;14;8.485281374;ellipse;1.62E-04;false;9607;217;18
148810;1.30E-03;regulation of DNA metabolic process;14306;51052;130;2.886380111;14;6;ellipse;1.62E-04;false;51052;217;9
150650;1.32E-03;hemopoietic or lymphoid organ development;14306;48534;259;2.879546695;14;7.211102551;ellipse;1.65E-04;false;48534;217;13
148427;1.33E-03;reproductive developmental process;14306;3006;295;2.877017992;14;7.483314774;ellipse;1.67E-04;false;3006;217;14
148805;1.33E-03;regulation of interleukin-2 biosynthetic process;14306;45076;19;2.877017992;14;4;ellipse;1.67E-04;false;45076;217;4
148350;1.36E-03;muscle tissue development;14306;60537;131;2.867883837;14;6;ellipse;1.72E-04;false;60537;217;9
148905;1.36E-03;regulation of cellular response to stress;14306;80135;131;2.867883837;14;6;ellipse;1.72E-04;false;80135;217;9
149007;1.36E-03;cellular response to hormone stimulus;14306;32870;161;2.865654731;14;6.32455532;ellipse;1.73E-04;false;32870;217;10
148349;1.42E-03;tissue development;14306;9888;750;2.848046673;14;10;ellipse;1.82E-04;false;9888;217;25
150710;1.42E-03;lysogeny;14306;30069;8;2.848046673;14;3.464101615;ellipse;1.82E-04;false;30069;217;3
150711;1.42E-03;provirus integration;14306;19047;8;2.848046673;14;3.464101615;ellipse;1.82E-04;false;19047;217;3
151056;1.53E-03;regulation of JAK-STAT cascade;14306;46425;36;2.815360555;14;4.472135955;ellipse;1.97E-04;false;46425;217;5
150557;1.54E-03;DNA repair;14306;6281;300;2.812060303;14;7.483314774;ellipse;1.99E-04;false;6281;217;14
150158;1.59E-03;regulation of multicellular organismal metabolic process;14306;44246;20;2.799751966;14;4;ellipse;2.06E-04;false;44246;217;4
153614;1.59E-03;G1 phase;14306;51318;20;2.799751966;14;4;ellipse;2.06E-04;false;51318;217;4
148645;1.73E-03;prostate gland development;14306;30850;37;2.762902909;14;4.472135955;ellipse;2.25E-04;false;30850;217;5
148604;1.74E-03;cellular chaperone-mediated protein complex assembly;14306;34619;2;2.759210982;14;2.828427125;ellipse;2.29E-04;false;34619;217;2
154794;1.74E-03;cardioblast differentiation;14306;10002;2;2.759210982;14;2.828427125;ellipse;2.29E-04;false;10002;217;2
155365;1.74E-03;hepatic immune response;14306;2384;2;2.759210982;14;2.828427125;ellipse;2.29E-04;false;2384;217;2
150651;1.76E-03;hemopoiesis;14306;30097;233;2.753937876;14;6.92820323;ellipse;2.33E-04;false;30097;217;12
151832;1.85E-03;response to nutrient;14306;7584;168;2.732452158;14;6.32455532;ellipse;2.45E-04;false;7584;217;10
150216;1.88E-03;regulation of receptor activity;14306;10469;21;2.724765188;14;4;ellipse;2.52E-04;false;10469;217;4
151453;1.88E-03;positive regulation of bone mineralization;14306;30501;21;2.724765188;14;4;ellipse;2.52E-04;false;30501;217;4
151940;1.88E-03;positive regulation of alpha-beta T cell activation;14306;46635;21;2.724765188;14;4;ellipse;2.52E-04;false;46635;217;4
153957;1.91E-03;acute-phase response;14306;6953;38;2.718559098;14;4.472135955;ellipse;2.56E-04;false;6953;217;5
149006;1.91E-03;cellular response to endogenous stimulus;14306;71495;169;2.718032091;14;6.32455532;ellipse;2.57E-04;false;71495;217;10
149884;1.94E-03;positive regulation of defense response;14306;31349;83;2.711927359;14;5.291502622;ellipse;2.62E-04;false;31349;217;7
151422;1.94E-03;regulation of multicellular organism growth;14306;40014;59;2.711927359;14;4.898979486;ellipse;2.62E-04;false;40014;217;6
151577;2.14E-03;peptidyl-tyrosine phosphorylation;14306;18108;39;2.669365579;14;4.472135955;ellipse;2.90E-04;false;18108;217;5
148926;2.16E-03;cellular response to organic substance;14306;71310;239;2.665392156;14;6.92820323;ellipse;2.94E-04;false;71310;217;12
