SUID;adjustedPValue_Bingo-gbm-unique;description_Bingo-gbm-unique;N_Bingo-gbm-unique;name;nn_Bingo-gbm-unique;nodeFillColor_Bingo-gbm-unique;nodeFontSize_Bingo-gbm-unique;nodeSize_Bingo-gbm-unique;nodeType_Bingo-gbm-unique;pValue_Bingo-gbm-unique;selected;shared name;X_Bingo-gbm-unique;xx_Bingo-gbm-unique
114962;9.91E-02;regulation of canonical Wnt receptor signaling pathway;14305;60828;39;1.00387532;14;5.291502622;ellipse;2.59E-02;false;60828;1087;7
115003;9.91E-02;neurotransmitter uptake;14305;1504;9;1.00387532;14;3.464101615;ellipse;2.60E-02;false;1504;1087;3
115319;9.91E-02;DNA damage response, signal transduction resulting in transcription;14305;42772;9;1.00387532;14;3.464101615;ellipse;2.60E-02;false;42772;1087;3
116095;9.91E-02;mononuclear cell proliferation;14305;32943;39;1.00387532;14;5.291502622;ellipse;2.59E-02;false;32943;1087;7
116142;9.91E-02;DNA synthesis involved in DNA repair;14305;731;9;1.00387532;14;3.464101615;ellipse;2.60E-02;false;731;1087;3
117045;9.91E-02;mammary gland epithelial cell proliferation;14305;33598;9;1.00387532;14;3.464101615;ellipse;2.60E-02;false;33598;1087;3
117879;9.91E-02;ribonucleoside diphosphate metabolic process;14305;9185;9;1.00387532;14;3.464101615;ellipse;2.60E-02;false;9185;1087;3
118518;9.91E-02;protein homotrimerization;14305;70207;9;1.00387532;14;3.464101615;ellipse;2.60E-02;false;70207;1087;3
119255;9.91E-02;synaptic transmission, dopaminergic;14305;1963;9;1.00387532;14;3.464101615;ellipse;2.60E-02;false;1963;1087;3
121240;9.91E-02;surfactant homeostasis;14305;43129;9;1.00387532;14;3.464101615;ellipse;2.60E-02;false;43129;1087;3
116783;1.01E-01;cell redox homeostasis;14305;45454;66;0.995659782;14;6.32455532;ellipse;2.65E-02;false;45454;1087;10
119182;1.02E-01;thymus development;14305;48538;23;0.992367097;14;4.472135955;ellipse;2.67E-02;false;48538;1087;5
111365;1.02E-01;cellular component assembly involved in morphogenesis;14305;10927;31;0.990504801;14;4.898979486;ellipse;2.71E-02;false;10927;1087;6
111734;1.02E-01;protein deubiquitination;14305;16579;48;0.990504801;14;5.656854249;ellipse;2.69E-02;false;16579;1087;8
111755;1.02E-01;telomere organization;14305;32200;31;0.990504801;14;4.898979486;ellipse;2.71E-02;false;32200;1087;6
112130;1.02E-01;striated muscle cell development;14305;55002;48;0.990504801;14;5.656854249;ellipse;2.69E-02;false;55002;1087;8
112292;1.02E-01;negative regulation of leukocyte proliferation;14305;70664;31;0.990504801;14;4.898979486;ellipse;2.71E-02;false;70664;1087;6
112293;1.02E-01;negative regulation of mononuclear cell proliferation;14305;32945;31;0.990504801;14;4.898979486;ellipse;2.71E-02;false;32945;1087;6
114341;1.02E-01;cellular aldehyde metabolic process;14305;6081;31;0.990504801;14;4.898979486;ellipse;2.71E-02;false;6081;1087;6
114937;1.02E-01;regulation of organ growth;14305;46620;31;0.990504801;14;4.898979486;ellipse;2.71E-02;false;46620;1087;6
118023;1.02E-01;negative regulation of lymphocyte proliferation;14305;50672;31;0.990504801;14;4.898979486;ellipse;2.71E-02;false;50672;1087;6
115349;1.05E-01;cellular response to nutrient levels;14305;31669;76;0.976866469;14;6.633249581;ellipse;2.80E-02;false;31669;1087;11
111667;1.06E-01;development of primary sexual characteristics;14305;45137;146;0.973643364;14;8.485281374;ellipse;2.82E-02;false;45137;1087;18
121036;1.06E-01;transcription from RNA polymerase II promoter;14305;6366;231;0.97273107;14;10.19803903;ellipse;2.83E-02;false;6366;1087;26
111377;1.08E-01;cellular response to heat;14305;34605;16;0.966004949;14;4;ellipse;2.89E-02;false;34605;1087;4
113715;1.08E-01;protein trimerization;14305;70206;16;0.966004949;14;4;ellipse;2.89E-02;false;70206;1087;4
116414;1.08E-01;somatic recombination of immunoglobulin gene segments;14305;16447;16;0.966004949;14;4;ellipse;2.89E-02;false;16447;1087;4
117082;1.08E-01;regulation of collagen biosynthetic process;14305;32965;16;0.966004949;14;4;ellipse;2.89E-02;false;32965;1087;4
120232;1.08E-01;response to cadmium ion;14305;46686;16;0.966004949;14;4;ellipse;2.89E-02;false;46686;1087;4
115845;1.09E-01;skeletal muscle organ development;14305;60538;67;0.962754116;14;6.32455532;ellipse;2.91E-02;false;60538;1087;10
112312;1.09E-01;negative regulation of response to stimulus;14305;48585;126;0.962188051;14;8;ellipse;2.92E-02;false;48585;1087;16
111243;1.09E-01;negative regulation of protein complex assembly;14305;31333;40;0.960831178;14;5.291502622;ellipse;2.94E-02;false;31333;1087;7
113791;1.09E-01;cellular response to extracellular stimulus;14305;31668;96;0.960831178;14;7.211102551;ellipse;2.94E-02;false;31668;1087;13
114154;1.09E-01;viral infectious cycle;14305;19058;40;0.960831178;14;5.291502622;ellipse;2.94E-02;false;19058;1087;7
117110;1.09E-01;leukocyte proliferation;14305;70661;40;0.960831178;14;5.291502622;ellipse;2.94E-02;false;70661;1087;7
112246;1.11E-01;cell growth;14305;16049;58;0.954340669;14;6;ellipse;2.99E-02;false;16049;1087;9
115876;1.11E-01;cardiac muscle tissue development;14305;48738;58;0.954340669;14;6;ellipse;2.99E-02;false;48738;1087;9
116781;1.11E-01;regulation of cell shape;14305;8360;58;0.954340669;14;6;ellipse;2.99E-02;false;8360;1087;9
111173;1.12E-01;regulation of sister chromatid cohesion;14305;7063;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;7063;1087;2
111812;1.12E-01;negative regulation of JUN kinase activity;14305;43508;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;43508;1087;2
112471;1.12E-01;actin filament severing;14305;51014;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;51014;1087;2
112583;1.12E-01;regulation of nuclease activity;14305;32069;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;32069;1087;2
112855;1.12E-01;negative regulation of oxygen and reactive oxygen species metabolic process;14305;10671;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;10671;1087;2
112863;1.12E-01;negative regulation of protein amino acid dephosphorylation;14305;35308;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;35308;1087;2
112926;1.12E-01;negative regulation of dephosphorylation;14305;35305;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;35305;1087;2
112998;1.12E-01;positive regulation by host of viral transcription;14305;43923;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;43923;1087;2
113048;1.12E-01;positive regulation of necrotic cell death;14305;10940;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;10940;1087;2
113257;1.12E-01;activation of Janus kinase activity;14305;42976;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;42976;1087;2
113405;1.12E-01;negative regulation of mRNA processing;14305;50686;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;50686;1087;2
113596;1.12E-01;neuron projection development;14305;31175;244;0.949945958;14;10.39230485;ellipse;3.12E-02;false;31175;1087;27
113719;1.12E-01;regulation of granulocyte macrophage colony-stimulating factor production;14305;32645;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;32645;1087;2
113729;1.12E-01;dopamine transport;14305;15872;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;15872;1087;2
113804;1.12E-01;regulation of interferon-gamma-mediated signaling pathway;14305;60334;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;60334;1087;2
114286;1.12E-01;regulation of granulocyte macrophage colony-stimulating factor biosynthetic process;14305;45423;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;45423;1087;2
114306;1.12E-01;cell-cell adhesion mediated by integrin;14305;33631;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;33631;1087;2
114317;1.12E-01;positive regulation of histone deacetylation;14305;31065;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;31065;1087;2
114955;1.12E-01;regulation of chromatin silencing;14305;31935;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;31935;1087;2
115057;1.12E-01;progesterone receptor signaling pathway;14305;50847;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;50847;1087;2
115264;1.12E-01;IMP biosynthetic process;14305;6188;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;6188;1087;2
115902;1.12E-01;menstrual cycle phase;14305;22601;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;22601;1087;2
116010;1.12E-01;activation of Rac GTPase activity;14305;32863;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;32863;1087;2
116201;1.12E-01;protein K27-linked ubiquitination;14305;44314;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;44314;1087;2
116565;1.12E-01;outer mitochondrial membrane organization;14305;7008;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;7008;1087;2
116939;1.12E-01;IMP metabolic process;14305;46040;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;46040;1087;2
117241;1.12E-01;negative regulation of alpha-beta T cell proliferation;14305;46642;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;46642;1087;2
117244;1.12E-01;regulation of transforming growth factor-beta2 production;14305;32909;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;32909;1087;2
117393;1.12E-01;mitochondrial outer membrane translocase complex assembly;14305;70096;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;70096;1087;2
118020;1.12E-01;peptidyl-lysine deacetylation;14305;34983;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;34983;1087;2
118489;1.12E-01;negative regulation of tyrosine phosphorylation of Stat3 protein;14305;42518;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;42518;1087;2
119467;1.12E-01;JAK-STAT cascade involved in growth hormone signaling pathway;14305;60397;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;60397;1087;2
119683;1.12E-01;positive regulation of phosphoprotein phosphatase activity;14305;32516;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;32516;1087;2
120150;1.12E-01;release of cytoplasmic sequestered NF-kappaB;14305;8588;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;8588;1087;2
121985;1.12E-01;response to methylmercury;14305;51597;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;51597;1087;2
122040;1.12E-01;protein K29-linked ubiquitination;14305;35519;4;0.949945958;14;2.828427125;ellipse;3.12E-02;false;35519;1087;2
114609;1.12E-01;regulation of Wnt receptor signaling pathway;14305;30111;87;0.949594317;14;6.92820323;ellipse;3.13E-02;false;30111;1087;12
112670;1.13E-01;positive regulation of glucose transport;14305;10828;24;0.94554827;14;4.472135955;ellipse;3.17E-02;false;10828;1087;5
115025;1.13E-01;negative regulation of nucleocytoplasmic transport;14305;46823;24;0.94554827;14;4.472135955;ellipse;3.17E-02;false;46823;1087;5
117954;1.13E-01;regulation of NF-kappaB import into nucleus;14305;42345;24;0.94554827;14;4.472135955;ellipse;3.17E-02;false;42345;1087;5
118792;1.13E-01;G1/S transition checkpoint;14305;31575;24;0.94554827;14;4.472135955;ellipse;3.17E-02;false;31575;1087;5
119596;1.13E-01;cellular response to external stimulus;14305;71496;97;0.94554827;14;7.211102551;ellipse;3.16E-02;false;71496;1087;13
115499;1.16E-01;purine nucleotide biosynthetic process;14305;6164;138;0.935115488;14;8.246211251;ellipse;3.25E-02;false;6164;1087;17
118106;1.16E-01;cell part morphogenesis;14305;32990;245;0.934381297;14;10.39230485;ellipse;3.26E-02;false;32990;1087;27
111154;1.18E-01;pyridine nucleotide metabolic process;14305;19362;41;0.928706249;14;5.291502622;ellipse;3.32E-02;false;19362;1087;7
111436;1.18E-01;regulation of cell projection organization;14305;31344;128;0.928706249;14;8;ellipse;3.31E-02;false;31344;1087;16
111668;1.18E-01;development of primary female sexual characteristics;14305;46545;78;0.928706249;14;6.633249581;ellipse;3.31E-02;false;46545;1087;11
113410;1.18E-01;gonad development;14305;8406;128;0.928706249;14;8;ellipse;3.31E-02;false;8406;1087;16
115039;1.18E-01;regulation of protein binding;14305;43393;41;0.928706249;14;5.291502622;ellipse;3.32E-02;false;43393;1087;7
111053;1.19E-01;histone acetylation;14305;16573;50;0.924614443;14;5.656854249;ellipse;3.35E-02;false;16573;1087;8
112274;1.19E-01;regulation of developmental growth;14305;48638;50;0.924614443;14;5.656854249;ellipse;3.35E-02;false;48638;1087;8
116082;1.20E-01;positive regulation of MAP kinase activity;14305;43406;108;0.919777982;14;7.483314774;ellipse;3.40E-02;false;43406;1087;14
120216;1.20E-01;induction of apoptosis by extracellular signals;14305;8624;108;0.919777982;14;7.483314774;ellipse;3.40E-02;false;8624;1087;14
111225;1.23E-01;prostate gland growth;14305;60736;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;60736;1087;3
111665;1.23E-01;response to growth hormone stimulus;14305;60416;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;60416;1087;3
112530;1.23E-01;negative regulation of histone modification;14305;31057;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;31057;1087;3
112960;1.23E-01;foregut morphogenesis;14305;7440;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;7440;1087;3
113504;1.23E-01;centrosome duplication;14305;51298;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;51298;1087;3
113525;1.23E-01;Golgi transport vesicle coating;14305;48200;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;48200;1087;3
114424;1.23E-01;ER overload response;14305;6983;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;6983;1087;3
114784;1.23E-01;peptide or protein amino-terminal blocking;14305;18409;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;18409;1087;3
115255;1.23E-01;protein kinase B signaling cascade;14305;43491;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;43491;1087;3
115952;1.23E-01;regulation of chromosome segregation;14305;51983;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;51983;1087;3
119618;1.23E-01;regulation of T-helper 2 type immune response;14305;2828;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;2828;1087;3
122030;1.23E-01;COPI coating of Golgi vesicle;14305;48205;10;0.910944185;14;3.464101615;ellipse;3.50E-02;false;48205;1087;3
111712;1.23E-01;regulation of RNA metabolic process;14305;51252;1856;0.909218305;14;25.37715508;ellipse;3.54E-02;false;51252;1087;161
112476;1.23E-01;positive regulation of actin filament bundle assembly;14305;32233;17;0.909218305;14;4;ellipse;3.55E-02;false;32233;1087;4
112695;1.23E-01;cerebral cortex cell migration;14305;21795;17;0.909218305;14;4;ellipse;3.55E-02;false;21795;1087;4
113304;1.23E-01;hydrogen peroxide catabolic process;14305;42744;17;0.909218305;14;4;ellipse;3.55E-02;false;42744;1087;4
113534;1.23E-01;regulation of collagen metabolic process;14305;10712;17;0.909218305;14;4;ellipse;3.55E-02;false;10712;1087;4
114159;1.23E-01;establishment of chromosome localization;14305;51303;17;0.909218305;14;4;ellipse;3.55E-02;false;51303;1087;4
114390;1.23E-01;nucleotide-excision repair, DNA gap filling;14305;6297;17;0.909218305;14;4;ellipse;3.55E-02;false;6297;1087;4
114994;1.23E-01;positive regulation of viral reproduction;14305;48524;17;0.909218305;14;4;ellipse;3.55E-02;false;48524;1087;4
116325;1.23E-01;chromosome localization;14305;50000;17;0.909218305;14;4;ellipse;3.55E-02;false;50000;1087;4
116979;1.23E-01;NADP metabolic process;14305;6739;17;0.909218305;14;4;ellipse;3.55E-02;false;6739;1087;4
120190;1.23E-01;response to copper ion;14305;46688;17;0.909218305;14;4;ellipse;3.55E-02;false;46688;1087;4
114619;1.24E-01;regulation of cell-matrix adhesion;14305;1952;33;0.906067149;14;4.898979486;ellipse;3.58E-02;false;1952;1087;6
112983;1.25E-01;brain development;14305;7420;303;0.901565888;14;11.3137085;ellipse;3.62E-02;false;7420;1087;32
114194;1.27E-01;negative regulation of transport;14305;51051;161;0.897886878;14;8.717797887;ellipse;3.66E-02;false;51051;1087;19
111846;1.27E-01;nucleotide metabolic process;14305;9117;281;0.896546028;14;10.95445115;ellipse;3.67E-02;false;9117;1087;30
117095;1.27E-01;nucleoside phosphate metabolic process;14305;6753;281;0.896546028;14;10.95445115;ellipse;3.67E-02;false;6753;1087;30
111146;1.28E-01;regulation of JUN kinase activity;14305;43506;42;0.893122352;14;5.291502622;ellipse;3.73E-02;false;43506;1087;7
111738;1.28E-01;lymphocyte homeostasis;14305;2260;25;0.893122352;14;4.472135955;ellipse;3.72E-02;false;2260;1087;5
113549;1.28E-01;oxidoreduction coenzyme metabolic process;14305;6733;51;0.893122352;14;5.656854249;ellipse;3.72E-02;false;6733;1087;8
113603;1.28E-01;negative regulation of MAP kinase activity;14305;43407;42;0.893122352;14;5.291502622;ellipse;3.73E-02;false;43407;1087;7
114696;1.28E-01;regulation of adaptive immune response;14305;2819;51;0.893122352;14;5.656854249;ellipse;3.72E-02;false;2819;1087;8
116110;1.28E-01;regulation of DNA repair;14305;6282;25;0.893122352;14;4.472135955;ellipse;3.72E-02;false;6282;1087;5
116771;1.28E-01;histone H4 acetylation;14305;43967;25;0.893122352;14;4.472135955;ellipse;3.72E-02;false;43967;1087;5
119781;1.28E-01;endothelial cell migration;14305;43542;25;0.893122352;14;4.472135955;ellipse;3.72E-02;false;43542;1087;5
112766;1.33E-01;monosaccharide metabolic process;14305;5996;216;0.877038456;14;9.797958971;ellipse;3.88E-02;false;5996;1087;24
113333;1.33E-01;regulation of cell migration;14305;30334;216;0.877038456;14;9.797958971;ellipse;3.88E-02;false;30334;1087;24
116718;1.34E-01;nucleobase, nucleoside and nucleotide metabolic process;14305;55086;305;0.873270356;14;11.3137085;ellipse;3.91E-02;false;55086;1087;32
111985;1.34E-01;purine ribonucleoside triphosphate biosynthetic process;14305;9206;100;0.872340531;14;7.211102551;ellipse;3.92E-02;false;9206;1087;13
111986;1.34E-01;ATP biosynthetic process;14305;6754;90;0.872109311;14;6.92820323;ellipse;3.93E-02;false;6754;1087;12
111904;1.39E-01;cerebral cortex development;14305;21987;34;0.857395462;14;4.898979486;ellipse;4.08E-02;false;21987;1087;6
112614;1.39E-01;mRNA export from nucleus;14305;6406;34;0.857395462;14;4.898979486;ellipse;4.08E-02;false;6406;1087;6
113631;1.39E-01;response to endoplasmic reticulum stress;14305;34976;34;0.857395462;14;4.898979486;ellipse;4.08E-02;false;34976;1087;6
118253;1.39E-01;monosaccharide biosynthetic process;14305;46364;34;0.857395462;14;4.898979486;ellipse;4.08E-02;false;46364;1087;6
115350;1.42E-01;cellular response to starvation;14305;9267;43;0.847960991;14;5.291502622;ellipse;4.17E-02;false;9267;1087;7
119501;1.43E-01;purine nucleoside triphosphate biosynthetic process;14305;9145;101;0.84503344;14;7.211102551;ellipse;4.20E-02;false;9145;1087;13
