SUID;adjustedPValue_Bingo-glioma-unique;description_Bingo-glioma-unique;N_Bingo-glioma-unique;name;nn_Bingo-glioma-unique;nodeFillColor_Bingo-glioma-unique;nodeFontSize_Bingo-glioma-unique;nodeSize_Bingo-glioma-unique;nodeType_Bingo-glioma-unique;pValue_Bingo-glioma-unique;selected;shared name;X_Bingo-glioma-unique;xx_Bingo-glioma-unique
133957;1.58E-04;cell development;14306;48468;632;3.802227561;14;11.66190379;ellipse;1.24E-05;false;48468;348;34
134117;1.61E-04;metabolic process;14306;8152;5959;3.794235199;14;27.12931993;ellipse;1.27E-05;false;8152;348;184
133518;1.73E-04;negative regulation of metabolic process;14306;9892;864;3.761381599;14;12.9614814;ellipse;1.38E-05;false;9892;348;42
133814;1.77E-04;positive regulation of signal transduction;14306;9967;276;3.751732501;14;8.94427191;ellipse;1.42E-05;false;9967;348;20
135170;1.90E-04;steroid hormone receptor signaling pathway;14306;30518;61;3.720735686;14;6;ellipse;1.53E-05;false;30518;348;9
133958;2.00E-04;neuron development;14306;48666;326;3.698540303;14;9.38083152;ellipse;1.62E-05;false;48666;348;22
134747;2.00E-04;anatomical structure formation involved in morphogenesis;14306;48646;375;3.698540303;14;9.797958971;ellipse;1.62E-05;false;48646;348;24
133730;2.07E-04;regulation of DNA metabolic process;14306;51052;130;3.684811328;14;7.211102551;ellipse;1.68E-05;false;51052;348;13
135346;2.17E-04;antigen receptor-mediated signaling pathway;14306;50851;35;3.664131923;14;5.291502622;ellipse;1.77E-05;false;50851;348;7
134192;2.24E-04;positive regulation of signaling process;14306;23056;281;3.650037865;14;8.94427191;ellipse;1.84E-05;false;23056;348;20
137491;2.46E-04;lamellipodium assembly;14306;30032;15;3.608798373;14;4.472135955;ellipse;2.03E-05;false;30032;348;5
135817;2.48E-04;regulation of MAP kinase activity;14306;43405;152;3.606315087;14;7.483314774;ellipse;2.05E-05;false;43405;348;14
137167;2.49E-04;macromolecular complex assembly;14306;65003;676;3.602958697;14;11.83215957;ellipse;2.08E-05;false;65003;348;35
133831;2.62E-04;cellular membrane organization;14306;16044;382;3.582074072;14;9.797958971;ellipse;2.19E-05;false;16044;348;24
135875;2.64E-04;cellular response to growth hormone stimulus;14306;71378;8;3.578248291;14;4;ellipse;2.23E-05;false;71378;348;4
135876;2.64E-04;growth hormone receptor signaling pathway;14306;60396;8;3.578248291;14;4;ellipse;2.23E-05;false;60396;348;4
133755;2.68E-04;positive regulation of DNA metabolic process;14306;51054;64;3.571173496;14;6;ellipse;2.28E-05;false;51054;348;9
134918;2.68E-04;membrane organization;14306;61024;383;3.571173496;14;9.797958971;ellipse;2.29E-05;false;61024;348;24
137346;2.98E-04;developmental maturation;14306;21700;98;3.525493817;14;6.633249581;ellipse;2.55E-05;false;21700;348;11
134826;3.01E-04;regulation of protein import into nucleus;14306;42306;65;3.521140523;14;6;ellipse;2.59E-05;false;42306;348;9
133331;3.06E-04;negative regulation of cell cycle;14306;45786;176;3.514960366;14;7.745966692;ellipse;2.64E-05;false;45786;348;15
135111;3.32E-04;localization of cell;14306;51674;314;3.479292199;14;9.16515139;ellipse;2.89E-05;false;51674;348;21
135112;3.32E-04;cell motility;14306;48870;314;3.479292199;14;9.16515139;ellipse;2.89E-05;false;48870;348;21
138244;3.32E-04;regulation of phosphoinositide 3-kinase cascade;14306;14066;16;3.479292199;14;4.472135955;ellipse;2.90E-05;false;14066;348;5
136482;3.34E-04;regulation of T cell proliferation;14306;42129;66;3.475965316;14;6;ellipse;2.93E-05;false;42129;348;9
134226;3.35E-04;regulation of lymphocyte activation;14306;51249;157;3.474454764;14;7.483314774;ellipse;2.96E-05;false;51249;348;14
134011;3.51E-04;positive regulation of cellular component organization;14306;51130;222;3.454323099;14;8.246211251;ellipse;3.11E-05;false;51130;348;17
134007;3.57E-04;regulation of cellular component biogenesis;14306;44087;158;3.447278106;14;7.483314774;ellipse;3.17E-05;false;44087;348;14
133639;3.77E-04;organ morphogenesis;14306;9887;635;3.423916007;14;11.48912529;ellipse;3.36E-05;false;9887;348;33
133243;3.93E-04;positive regulation of protein amino acid phosphorylation;14306;1934;120;3.405799339;14;6.92820323;ellipse;3.55E-05;false;1934;348;12
134078;3.93E-04;regulation of cell differentiation;14306;45595;553;3.405799339;14;10.95445115;ellipse;3.53E-05;false;45595;348;30
138402;3.93E-04;reproduction;14306;3;810;3.405799339;14;12.489996;ellipse;3.54E-05;false;3;348;39
133281;4.25E-04;regulation of T cell activation;14306;50863;121;3.371641436;14;6.92820323;ellipse;3.85E-05;false;50863;348;12
134379;4.63E-04;positive regulation of developmental process;14306;51094;347;3.334677901;14;9.38083152;ellipse;4.21E-05;false;51094;348;22
134432;4.83E-04;positive regulation of cell division;14306;51781;40;3.316179451;14;5.291502622;ellipse;4.43E-05;false;51781;348;7
138410;4.83E-04;negative regulation of phosphorylation;14306;42326;54;3.316179451;14;5.656854249;ellipse;4.43E-05;false;42326;348;8
135292;4.92E-04;response to insulin stimulus;14306;32868;123;3.307957487;14;6.92820323;ellipse;4.54E-05;false;32868;348;12
137956;5.11E-04;cytokine-mediated signaling pathway;14306;19221;70;3.291364111;14;6;ellipse;4.73E-05;false;19221;348;9
135148;5.25E-04;negative regulation of kinase activity;14306;33673;105;3.280069512;14;6.633249581;ellipse;4.88E-05;false;33673;348;11
135640;5.61E-04;immune response-activating cell surface receptor signaling pathway;14306;2429;41;3.251173607;14;5.291502622;ellipse;5.23E-05;false;2429;348;7
136064;5.62E-04;initiation of signal transduction;14306;23036;71;3.250326705;14;6;ellipse;5.30E-05;false;23036;348;9
136708;5.62E-04;signal initiation by diffusible mediator;14306;23038;71;3.250326705;14;6;ellipse;5.30E-05;false;23038;348;9
136709;5.62E-04;signal initiation by protein/peptide mediator;14306;23049;71;3.250326705;14;6;ellipse;5.30E-05;false;23049;348;9
134473;5.72E-04;generation of neurons;14306;48699;594;3.242537127;14;11.13552873;ellipse;5.42E-05;false;48699;348;31
136030;5.74E-04;platelet-derived growth factor receptor signaling pathway;14306;48008;18;3.240993717;14;4.472135955;ellipse;5.46E-05;false;48008;348;5
133422;5.83E-04;positive regulation of phosphoinositide 3-kinase activity;14306;43552;4;3.234698185;14;3.464101615;ellipse;5.61E-05;false;43552;348;3
136837;5.83E-04;JAK-STAT cascade involved in growth hormone signaling pathway;14306;60397;4;3.234698185;14;3.464101615;ellipse;5.61E-05;false;60397;348;3
139385;5.83E-04;regulation of phosphoinositide 3-kinase activity;14306;43551;4;3.234698185;14;3.464101615;ellipse;5.61E-05;false;43551;348;3
134119;6.64E-04;response to growth hormone stimulus;14306;60416;10;3.178064901;14;4;ellipse;6.44E-05;false;60416;348;4
138269;6.64E-04;protein kinase B signaling cascade;14306;43491;10;3.178064901;14;4;ellipse;6.44E-05;false;43491;348;4
136595;6.79E-04;integrin-mediated signaling pathway;14306;7229;57;3.168221831;14;5.656854249;ellipse;6.61E-05;false;7229;348;8
134598;6.96E-04;regulation of cell activation;14306;50865;191;3.157477257;14;7.745966692;ellipse;6.80E-05;false;50865;348;15
136503;7.60E-04;negative regulation of cell size;14306;45792;110;3.119465905;14;6.633249581;ellipse;7.49E-05;false;45792;348;11
136795;7.60E-04;negative regulation of phosphate metabolic process;14306;45936;58;3.119465905;14;5.656854249;ellipse;7.51E-05;false;45936;348;8
137503;7.60E-04;negative regulation of phosphorus metabolic process;14306;10563;58;3.119465905;14;5.656854249;ellipse;7.51E-05;false;10563;348;8
137689;8.13E-04;regulation of protein localization;14306;32880;172;3.090164583;14;7.483314774;ellipse;8.06E-05;false;32880;348;14
135147;8.17E-04;negative regulation of transferase activity;14306;51348;111;3.087686338;14;6.633249581;ellipse;8.14E-05;false;51348;348;11
134260;8.42E-04;macromolecular complex subunit organization;14306;43933;724;3.07448702;14;11.83215957;ellipse;8.42E-05;false;43933;348;35
135849;8.45E-04;regulation of nuclear division;14306;51783;59;3.073380663;14;5.656854249;ellipse;8.50E-05;false;51783;348;8
135850;8.45E-04;regulation of mitosis;14306;7088;59;3.073380663;14;5.656854249;ellipse;8.50E-05;false;7088;348;8
135358;8.50E-04;regulation of lymphocyte proliferation;14306;50670;93;3.070549851;14;6.32455532;ellipse;8.59E-05;false;50670;348;10
133479;8.74E-04;nervous system development;14306;7399;1155;3.058266564;14;14;ellipse;8.87E-05;false;7399;348;49
134286;9.01E-04;organelle organization;14306;6996;1382;3.045159728;14;14.96662955;ellipse;9.17E-05;false;6996;348;56
135157;9.14E-04;regulation of establishment of protein localization;14306;70201;153;3.039225213;14;7.211102551;ellipse;9.33E-05;false;70201;348;13
135357;9.18E-04;regulation of mononuclear cell proliferation;14306;32944;94;3.037315418;14;6.32455532;ellipse;9.41E-05;false;32944;348;10
136364;9.44E-04;immune response-regulating cell surface receptor signaling pathway;14306;2768;45;3.024868296;14;5.291502622;ellipse;9.72E-05;false;2768;348;7
135406;9.79E-04;regulation of peptidyl-tyrosine phosphorylation;14306;50730;77;3.009089513;14;6;ellipse;1.01E-04;false;50730;348;9
133801;9.82E-04;positive regulation of biosynthetic process;14306;9891;731;3.007789238;14;11.83215957;ellipse;1.02E-04;false;9891;348;35
137767;9.90E-04;regulation of leukocyte proliferation;14306;70663;95;3.004533245;14;6.32455532;ellipse;1.03E-04;false;70663;348;10
133698;1.04E-03;neuron projection morphogenesis;14306;48812;199;2.984706063;14;7.745966692;ellipse;1.08E-04;false;48812;348;15
133802;1.04E-03;positive regulation of macromolecule biosynthetic process;14306;10557;675;2.982231018;14;11.48912529;ellipse;1.09E-04;false;10557;348;33
136241;1.04E-03;regulation of response to stress;14306;80134;319;2.982231018;14;8.94427191;ellipse;1.09E-04;false;80134;348;20
135504;1.16E-03;positive regulation of mitotic cell cycle;14306;45931;21;2.936180046;14;4.472135955;ellipse;1.22E-04;false;45931;348;5
134757;1.17E-03;regulation of leukocyte activation;14306;2694;179;2.932659225;14;7.483314774;ellipse;1.24E-04;false;2694;348;14
133939;1.17E-03;tube development;14306;35295;297;2.930460783;14;8.717797887;ellipse;1.25E-04;false;35295;348;19
135495;1.23E-03;response to protein stimulus;14306;51789;117;2.910194626;14;6.633249581;ellipse;1.31E-04;false;51789;348;11
133653;1.25E-03;macromolecule localization;14306;33036;1111;2.901995354;14;13.7113092;ellipse;1.34E-04;false;33036;348;47
133421;1.26E-03;positive regulation of lipid kinase activity;14306;90218;5;2.899328584;14;3.464101615;ellipse;1.38E-04;false;90218;348;3
133557;1.26E-03;response to misfolded protein;14306;51788;5;2.899328584;14;3.464101615;ellipse;1.38E-04;false;51788;348;3
134872;1.26E-03;peptidyl-tyrosine dephosphorylation;14306;35335;5;2.899328584;14;3.464101615;ellipse;1.38E-04;false;35335;348;3
135449;1.26E-03;cellular response to indole-3-methanol;14306;71681;5;2.899328584;14;3.464101615;ellipse;1.38E-04;false;71681;348;3
136058;1.26E-03;mammary gland involution;14306;60056;5;2.899328584;14;3.464101615;ellipse;1.38E-04;false;60056;348;3
137350;1.26E-03;response to indole-3-methanol;14306;71680;5;2.899328584;14;3.464101615;ellipse;1.38E-04;false;71680;348;3
134357;1.33E-03;positive regulation of epidermal growth factor receptor signaling pathway;14306;45742;12;2.875270786;14;4;ellipse;1.46E-04;false;45742;348;4
133559;1.41E-03;reproductive process;14306;22414;807;2.851556988;14;12.16552506;ellipse;1.55E-04;false;22414;348;37
133462;1.43E-03;morphogenesis of a branching epithelium;14306;61138;100;2.844199123;14;6.32455532;ellipse;1.58E-04;false;61138;348;10
134992;1.43E-03;negative regulation of protein kinase activity;14306;6469;100;2.844199123;14;6.32455532;ellipse;1.58E-04;false;6469;348;10
133743;1.50E-03;positive regulation of cellular biosynthetic process;14306;31328;720;2.823228434;14;11.66190379;ellipse;1.67E-04;false;31328;348;34
137620;1.52E-03;regulation of cell division;14306;51302;49;2.818325051;14;5.291502622;ellipse;1.69E-04;false;51302;348;7
133461;1.58E-03;morphogenesis of a branching structure;14306;1763;121;2.800427895;14;6.633249581;ellipse;1.77E-04;false;1763;348;11
135651;1.69E-03;female pregnancy;14306;7565;122;2.771608869;14;6.633249581;ellipse;1.90E-04;false;7565;348;11
136105;1.69E-03;activation of protein kinase activity;14306;32147;122;2.771608869;14;6.633249581;ellipse;1.90E-04;false;32147;348;11
135344;1.72E-03;positive regulation of glucose import;14306;46326;23;2.764483909;14;4.472135955;ellipse;1.94E-04;false;46326;348;5
139323;1.84E-03;organ regeneration;14306;31100;36;2.734612083;14;4.898979486;ellipse;2.09E-04;false;31100;348;6
133996;1.85E-03;regulation of immune response;14306;50776;235;2.733235448;14;8;ellipse;2.10E-04;false;50776;348;16
134182;1.87E-03;neuron differentiation;14306;30182;442;2.72798487;14;9.797958971;ellipse;2.13E-04;false;30182;348;24
133623;1.90E-03;regulation of epithelial cell proliferation;14306;50678;85;2.721705072;14;6;ellipse;2.18E-04;false;50678;348;9
134834;1.90E-03;positive regulation of protein transport;14306;51222;85;2.721705072;14;6;ellipse;2.18E-04;false;51222;348;9
136866;1.94E-03;cellular localization;14306;51641;977;2.711914307;14;12.9614814;ellipse;2.23E-04;false;51641;348;42
137676;2.00E-03;protein oligomerization;14306;51259;190;2.698497842;14;7.483314774;ellipse;2.31E-04;false;51259;348;14
135419;2.04E-03;positive regulation of immune response;14306;50778;146;2.691156663;14;6.92820323;ellipse;2.36E-04;false;50778;348;12
133684;2.06E-03;prostate gland epithelium morphogenesis;14306;60740;24;2.685673179;14;4.472135955;ellipse;2.40E-04;false;60740;348;5
135343;2.06E-03;positive regulation of glucose transport;14306;10828;24;2.685673179;14;4.472135955;ellipse;2.40E-04;false;10828;348;5
133550;2.09E-03;prostate gland development;14306;30850;37;2.680578568;14;4.898979486;ellipse;2.44E-04;false;30850;348;6
135715;2.20E-03;protein localization;14306;8104;921;2.657462268;14;12.64911064;ellipse;2.58E-04;false;8104;348;40
139140;2.21E-03;gliogenesis;14306;42063;69;2.656134806;14;5.656854249;ellipse;2.60E-04;false;42063;348;8
138095;2.29E-03;traversing start control point of mitotic cell cycle;14306;7089;6;2.640066634;14;3.464101615;ellipse;2.70E-04;false;7089;348;3
133212;2.33E-03;regulation of biological quality;14306;65008;1542;2.632882201;14;15.3622915;ellipse;2.76E-04;false;65008;348;59
133389;2.35E-03;negative regulation of intracellular protein kinase cascade;14306;10741;53;2.628385618;14;5.291502622;ellipse;2.79E-04;false;10741;348;7
134734;2.38E-03;response to organic cyclic substance;14306;14070;149;2.622796107;14;6.92820323;ellipse;2.85E-04;false;14070;348;12
138604;2.38E-03;protein localization at cell surface;14306;34394;14;2.622796107;14;4;ellipse;2.84E-04;false;34394;348;4
133519;2.39E-03;negative regulation of macromolecule metabolic process;14306;10605;802;2.621783442;14;12;ellipse;2.86E-04;false;10605;348;36
134453;2.68E-03;cellular protein complex assembly;14306;43623;151;2.572085215;14;6.92820323;ellipse;3.22E-04;false;43623;348;12
133326;2.77E-03;reproductive developmental process;14306;3006;295;2.558164495;14;8.485281374;ellipse;3.34E-04;false;3006;348;18
137740;2.78E-03;branching morphogenesis of a tube;14306;48754;90;2.556612116;14;6;ellipse;3.36E-04;false;48754;348;9
133476;2.79E-03;response to wounding;14306;9611;541;2.554957149;14;10.39230485;ellipse;3.38E-04;false;9611;348;27
136415;2.90E-03;immune response-activating signal transduction;14306;2757;55;2.537677172;14;5.291502622;ellipse;3.53E-04;false;2757;348;7
133327;2.93E-03;prostate gland morphogenesis;14306;60512;26;2.533497361;14;4.472135955;ellipse;3.57E-04;false;60512;348;5
133794;2.98E-03;positive regulation of organelle organization;14306;10638;91;2.525870133;14;6;ellipse;3.65E-04;false;10638;348;9
137868;3.09E-03;positive regulation of phosphoinositide 3-kinase cascade;14306;14068;15;2.509567495;14;4;ellipse;3.80E-04;false;14068;348;4
135181;3.22E-03;axonogenesis;14306;7409;177;2.492779947;14;7.211102551;ellipse;3.96E-04;false;7409;348;13
135905;3.44E-03;regulation of anatomical structure morphogenesis;14306;22603;301;2.463870407;14;8.485281374;ellipse;4.25E-04;false;22603;348;18
134857;3.51E-03;positive regulation of inflammatory response;14306;50729;41;2.454880411;14;4.898979486;ellipse;4.35E-04;false;50729;348;6
134091;3.52E-03;cell death;14306;8219;698;2.453709479;14;11.3137085;ellipse;4.37E-04;false;8219;348;32
135030;3.73E-03;regulation of protein complex assembly;14306;43254;94;2.428677208;14;6;ellipse;4.64E-04;false;43254;348;9
134090;3.95E-03;death;14306;16265;703;2.402974583;14;11.3137085;ellipse;4.94E-04;false;16265;348;32
133515;4.03E-03;cell maturation;14306;48469;76;2.394589828;14;5.656854249;ellipse;5.05E-04;false;48469;348;8
134767;4.08E-03;positive regulation of T cell differentiation;14306;45582;28;2.389379417;14;4.472135955;ellipse;5.13E-04;false;45582;348;5
133600;4.14E-03;positive regulation of cell differentiation;14306;45597;255;2.383243319;14;8;ellipse;5.22E-04;false;45597;348;16
133432;4.16E-03;morphogenesis of an epithelium;14306;2009;206;2.381119186;14;7.483314774;ellipse;5.26E-04;false;2009;348;14
135803;4.28E-03;activation of immune response;14306;2253;96;2.368764595;14;6;ellipse;5.43E-04;false;2253;348;9
136180;4.29E-03;synapse organization;14306;50808;59;2.367442252;14;5.291502622;ellipse;5.46E-04;false;50808;348;7
134979;4.30E-03;positive regulation of nitrogen compound metabolic process;14306;51173;677;2.366875588;14;11.13552873;ellipse;5.48E-04;false;51173;348;31
133752;4.32E-03;positive regulation of T cell activation;14306;50870;77;2.364921302;14;5.656854249;ellipse;5.52E-04;false;50870;348;8
